"frequency";"r ngspice/ac.v(out)";"i ngspice/ac.v(out)"
8.35692e+06;-3.06623e-07;1.33166e-06
8.36424e+06;1.12486e-06;-3.20171e-07
8.37157e+06;-1.09135e-07;-5.94477e-07
8.37889e+06;-7.95031e-07;-4.72162e-08
8.38621e+06;6.08048e-07;7.60032e-07
8.39354e+06;-1.76336e-08;-9.77312e-07
8.40086e+06;-4.08559e-07;4.62095e-07
8.40819e+06;-2.48003e-07;-7.66664e-08
8.41551e+06;6.26634e-07;1.03431e-06
8.42283e+06;6.39022e-07;-1.54085e-06
8.43016e+06;-1.44373e-06;3.066e-07
8.43748e+06;7.29787e-07;4.01511e-07
8.44481e+06;-4.8411e-07;-1.18646e-07
8.45213e+06;4.14474e-07;3.87306e-07
8.45946e+06;4.24244e-07;-3.69101e-07
8.46678e+06;-7.15455e-07;-5.57431e-07
8.4741e+06;-1.18458e-07;8.88485e-07
8.48143e+06;3.94695e-07;-2.56619e-07
8.48875e+06;-1.29085e-07;3.93951e-07
8.49608e+06;9.27521e-07;-5.86097e-07
8.5034e+06;-1.51e-06;-6.67269e-07
8.51073e+06;3.52508e-07;1.78526e-06
8.51805e+06;1.07029e-06;-8.29633e-07
8.52537e+06;-3.98981e-07;-8.62729e-07
8.5327e+06;-7.94809e-07;3.453e-07
8.54002e+06;-5.58292e-07;5.81369e-07
8.54735e+06;2.05076e-06;7.08949e-07
8.55467e+06;-1.41885e-06;-1.82654e-06
8.56199e+06;4.15863e-07;1.32035e-06
8.56932e+06;-1.4383e-07;-4.1853e-07
8.57664e+06;1.17181e-07;-2.34091e-08
8.58397e+06;-8.90758e-08;3.65724e-07
8.59129e+06;3.14488e-07;-3.96896e-07
8.59862e+06;-1.74303e-07;2.4427e-07
8.60594e+06;2.27017e-07;-1.94002e-07
8.61326e+06;3.39603e-08;-5.2197e-07
8.62059e+06;-9.49294e-07;5.54704e-07
8.62791e+06;9.66644e-07;-3.73811e-08
8.63524e+06;-5.97172e-07;-2.126e-08
8.64256e+06;3.45287e-07;1.64929e-07
8.64989e+06;2.948e-07;-5.12062e-07
8.65721e+06;-1.06156e-06;1.3612e-07
8.66453e+06;6.15618e-07;2.32022e-07
8.67186e+06;-4.13731e-07;3.46487e-07
8.67918e+06;4.40305e-07;-2.23945e-08
8.68651e+06;4.84784e-07;1.3512e-08
8.69383e+06;-4.79563e-07;-6.37961e-07
8.70115e+06;-1.60286e-07;4.15505e-07
8.70848e+06;3.20479e-07;3.66542e-07
8.7158e+06;2.46472e-07;-5.72334e-07
8.72313e+06;-1.02638e-07;-7.55949e-08
8.73045e+06;-4.95073e-07;-1.34718e-08
8.73778e+06;5.83379e-07;7.68363e-08
8.7451e+06;-1.00089e-06;-3.57891e-07
8.75242e+06;5.49786e-07;1.24501e-06
8.75975e+06;5.83946e-07;-1.1889e-06
8.76707e+06;-1.17599e-06;4.36601e-07
8.7744e+06;1.07015e-06;5.29626e-07
8.78172e+06;-2.96902e-08;-9.08631e-07
8.78904e+06;-5.92034e-07;-6.38219e-08
8.79637e+06;-2.6776e-07;7.26116e-07
8.80369e+06;8.5823e-07;2.4773e-07
8.81102e+06;4.9515e-07;-1.00397e-06
8.81834e+06;-1.61298e-06;-6.11414e-07
8.82567e+06;5.88523e-09;1.90068e-06
8.83299e+06;1.14392e-06;-4.68433e-07
8.84031e+06;-1.48838e-07;-2.98885e-07
8.84764e+06;1.653e-07;-1.36386e-07
8.85496e+06;-2.41314e-07;-6.21462e-07
8.86229e+06;-1.0424e-06;2.62141e-07
8.86961e+06;7.18154e-07;1.47744e-06
8.87694e+06;7.21402e-07;-1.68097e-06
8.88426e+06;-1.21491e-06;8.04134e-07
8.89158e+06;7.86249e-07;3.92997e-08
8.89891e+06;5.63794e-08;-3.28037e-07
8.90623e+06;-7.53364e-07;2.5647e-08
8.91356e+06;7.13521e-07;7.76179e-07
8.92088e+06;3.33846e-07;-8.25054e-07
8.9282e+06;-5.6967e-07;-1.28369e-07
8.93553e+06;1.05193e-07;9.15372e-08
8.94285e+06;-7.35069e-07;2.76589e-07
8.95018e+06;1.24916e-06;4.76168e-07
8.9575e+06;-7.3944e-07;-8.46461e-07
8.96483e+06;5.58178e-07;7.58575e-07
8.97215e+06;1.32137e-08;-7.56696e-07
8.97947e+06;-2.15432e-07;-1.80861e-07
8.9868e+06;-5.27898e-07;1.62893e-07
8.99412e+06;-1.02643e-08;4.54818e-07
9.00145e+06;5.8158e-07;1.18462e-07
9.00877e+06;-4.31878e-08;-2.92873e-07
9.0161e+06;-5.48697e-08;-4.9981e-07
9.02342e+06;-6.64726e-07;6.08265e-07
9.03074e+06;4.822e-07;2.33569e-07
9.03807e+06;3.2242e-07;-1.135e-07
9.04539e+06;1.9106e-07;-1.39129e-07
9.05272e+06;-5.18533e-07;-8.82383e-07
9.06004e+06;-2.50907e-07;1.24403e-06
9.06736e+06;4.95351e-07;-6.52492e-07
9.07469e+06;-3.88632e-07;1.97288e-07
9.08201e+06;1.79889e-07;2.67342e-07
9.08934e+06;2.76996e-07;-3.06353e-07
9.09666e+06;-5.67654e-07;-1.2257e-07
9.10399e+06;6.17612e-07;9.85001e-07
9.11131e+06;2.47406e-07;-1.69621e-06
9.11863e+06;-8.27554e-07;1.05077e-06
9.12596e+06;2.21878e-07;-9.63485e-07
9.13328e+06;-8.68763e-07;1.48304e-06
9.14061e+06;1.66401e-06;-4.10877e-07
9.14793e+06;-1.15914e-06;-1.7473e-07
9.15526e+06;1.55282e-06;1.89471e-08
9.16258e+06;-1.73742e-06;-9.93543e-07
9.1699e+06;4.85005e-07;1.28464e-06
9.17723e+06;2.18139e-07;-4.74303e-07
9.18455e+06;-2.81007e-07;1.52769e-08
9.19188e+06;1.12818e-07;1.36174e-07
9.1992e+06;8.76006e-08;2.89837e-07
9.20652e+06;2.95008e-07;-5.99865e-07
9.21385e+06;-3.38063e-07;3.72319e-07
9.22117e+06;4.6498e-08;-6.72844e-07
9.2285e+06;-4.88319e-07;1.2381e-06
9.23582e+06;1.27462e-06;-8.66502e-07
9.24315e+06;-1.03729e-06;-7.78396e-08
9.25047e+06;2.38773e-07;2.70734e-07
9.25779e+06;2.72587e-07;-1.26892e-07
9.26512e+06;-6.53938e-07;-6.07674e-07
9.27244e+06;-4.20146e-07;1.54809e-06
9.27977e+06;1.79735e-06;-6.67645e-07
9.28709e+06;-1.42969e-06;-5.71777e-07
9.29442e+06;6.5857e-07;6.68019e-07
9.30174e+06;-4.81168e-07;-5.6832e-07
9.30906e+06;1.011e-07;7.2684e-07
9.31639e+06;3.82138e-07;-3.1858e-08
9.32371e+06;2.91337e-07;-5.60568e-07
9.33104e+06;-3.82063e-07;2.91681e-08
9.33836e+06;-2.00626e-07;-1.82112e-07
9.34568e+06;6.15837e-08;3.42515e-07
9.35301e+06;3.83796e-08;-1.71079e-08
9.36033e+06;3.99932e-08;-1.41096e-07
9.36766e+06;1.72224e-08;-1.37921e-07
9.37498e+06;-3.26571e-07;2.76545e-07
9.38231e+06;1.25429e-07;-4.3813e-07
9.38963e+06;-5.2219e-07;7.93795e-07
9.39695e+06;7.68747e-07;3.24468e-07
9.40428e+06;5.44599e-07;-7.8737e-07
9.4116e+06;-6.34656e-07;-2.31644e-07
9.41893e+06;-4.11992e-07;1.44663e-07
9.42625e+06;6.1532e-07;6.31171e-07
9.43357e+06;-2.49883e-07;-9.53924e-07
9.4409e+06;-4.42076e-08;6.95266e-07
9.44822e+06;-2.54347e-07;-2.11878e-07
9.45555e+06;8.12265e-07;3.19315e-07
9.46287e+06;-5.20204e-07;-7.77663e-07
9.4702e+06;-3.07367e-07;3.75786e-07
9.47752e+06;3.22656e-07;3.30336e-07
9.48484e+06;-2.89482e-07;-2.47151e-07
9.49217e+06;7.99556e-07;4.2417e-07
9.49949e+06;-7.84618e-07;-1.07583e-06
9.50682e+06;-4.50312e-08;1.37006e-06
9.51414e+06;1.26102e-06;-3.82299e-07
9.52147e+06;-8.66055e-07;-1.61879e-06
9.52879e+06;-9.68317e-07;1.41883e-06
9.53611e+06;4.83101e-07;6.41401e-07
9.54344e+06;1.54299e-06;-5.85786e-07
9.55076e+06;-1.54384e-06;-8.66059e-07
9.55809e+06;1.94177e-07;1.15513e-06
9.56541e+06;7.71627e-07;-5.79491e-07
9.57273e+06;-1.0387e-06;-2.3592e-07
9.58006e+06;3.20962e-07;7.9192e-07
9.58738e+06;7.06724e-07;-2.07563e-07
9.59471e+06;-6.7591e-07;-9.79561e-07
9.60203e+06;-3.31482e-07;1.31676e-06
9.60936e+06;9.16835e-07;-2.34423e-07
9.61668e+06;1.37411e-07;-8.60226e-07
9.624e+06;-1.24067e-06;3.52505e-07
9.63133e+06;8.28686e-07;2.92009e-07
9.63865e+06;5.749e-08;8.5401e-08
9.64598e+06;-1.4017e-07;-1.09881e-06
9.6533e+06;-6.98935e-07;8.99343e-07
9.66063e+06;-7.31831e-08;1.7116e-07
9.66795e+06;9.87007e-07;6.21297e-07
9.67527e+06;-1.02414e-07;-7.4808e-07
9.6826e+06;2.45556e-07;-3.24907e-07
9.68992e+06;-8.79368e-07;3.79535e-07
9.69725e+06;9.49218e-07;-1.19509e-07
9.70457e+06;-6.89184e-07;-1.97805e-07
9.71189e+06;3.26611e-07;1.72214e-07
9.71922e+06;-2.3528e-07;-2.93023e-07
9.72654e+06;-1.4371e-07;7.89892e-08
9.73387e+06;-5.18319e-07;4.00139e-07
9.74119e+06;9.42968e-07;3.74412e-07
9.74852e+06;-3.34471e-07;-4.77396e-07
9.75584e+06;1.9234e-07;4.26705e-07
9.76316e+06;6.26983e-07;-4.19841e-07
9.77049e+06;-7.82482e-07;-3.95516e-07
9.77781e+06;2.82146e-07;1.35724e-07
9.78514e+06;-7.52407e-07;2.89455e-07
9.79246e+06;1.15542e-06;1.9484e-07
9.79979e+06;-8.92349e-07;-8.22875e-07
9.80711e+06;3.84019e-07;1.08965e-06
9.81443e+06;-3.27375e-09;-1.10426e-06
9.82176e+06;-1.62191e-07;9.64902e-07
9.82908e+06;9.47886e-08;-1.02629e-06
9.83641e+06;-5.10535e-07;1.12435e-06
9.84373e+06;8.48686e-07;-4.68496e-07
9.85105e+06;-6.00258e-07;5.24209e-09
9.85838e+06;5.30378e-07;2.31026e-07
9.8657e+06;-1.73781e-07;-4.53209e-07
9.87303e+06;-2.63709e-07;2.04948e-07
9.88035e+06;5.88251e-07;2.55685e-07
9.88768e+06;-4.9296e-07;-9.00651e-07
9.895e+06;-9.94525e-08;8.91227e-07
9.90232e+06;2.14368e-07;-2.68412e-07
9.90965e+06;1.76137e-07;7.68382e-08
9.91697e+06;-8.47835e-08;-4.6754e-07
9.9243e+06;-2.96272e-07;3.79962e-07
9.93162e+06;1.08255e-07;-3.4717e-07
9.93894e+06;-7.24398e-08;4.00795e-07
9.94627e+06;-3.67155e-07;-2.65026e-07
9.95359e+06;6.49013e-07;6.29634e-07
9.96092e+06;-6.7664e-07;-8.46437e-07
9.96824e+06;4.34926e-07;1.43976e-06
9.97557e+06;4.47553e-07;-1.16795e-06
9.98289e+06;-6.39031e-08;3.35054e-07
9.99021e+06;-3.05166e-07;-6.31656e-07
9.99754e+06;-2.55082e-07;3.97733e-07
1.00049e+07;9.80801e-08;1.7997e-07
1.00122e+07;-9.5303e-08;1.62843e-07
1.00195e+07;7.25571e-07;-5.03572e-08
1.00268e+07;-6.1007e-07;-2.93572e-07
1.00342e+07;5.78906e-07;1.51949e-07
1.00415e+07;-3.63034e-07;-4.10961e-07
1.00488e+07;-3.57695e-07;-1.85276e-07
1.00561e+07;-1.78656e-07;1.15864e-06
1.00635e+07;9.69709e-07;-8.82374e-07
1.00708e+07;-8.98051e-07;2.95722e-07
1.00781e+07;2.55789e-07;-5.96761e-08
1.00854e+07;3.96984e-07;6.47855e-07
1.00928e+07;-1.08725e-07;-1.24783e-06
1.01001e+07;-2.06561e-07;1.10299e-06
1.01074e+07;5.8368e-07;-9.59831e-07
1.01147e+07;-1.16336e-06;6.62799e-08
1.01221e+07;6.90681e-07;9.84977e-07
1.01294e+07;6.76496e-08;-9.98086e-07
1.01367e+07;-4.87763e-07;5.7732e-07
1.0144e+07;7.62047e-07;2.07851e-07
1.01513e+07;-2.2676e-07;-1.10167e-06
1.01587e+07;-8.24086e-07;7.28508e-07
1.0166e+07;5.98445e-07;5.27909e-07
1.01733e+07;4.15987e-07;-7.22348e-07
1.01806e+07;-9.80354e-07;1.97452e-07
1.0188e+07;1.00388e-06;1.01691e-06
1.01953e+07;4.2463e-07;-1.68019e-06
1.02026e+07;-9.90609e-07;7.28117e-07
1.02099e+07;7.38148e-07;-4.75542e-07
1.02173e+07;-7.22836e-07;-4.4902e-07
1.02246e+07;-7.04624e-07;9.49716e-07
1.02319e+07;9.61661e-07;-3.06156e-07
1.02392e+07;-9.69532e-07;7.55616e-07
1.02466e+07;1.38689e-06;-2.89384e-07
1.02539e+07;-5.58519e-07;-8.72743e-08
1.02612e+07;1.92863e-07;-1.62337e-07
1.02685e+07;1.97714e-07;-3.67655e-08
1.02759e+07;-7.21237e-07;-4.15228e-07
1.02832e+07;1.79328e-07;1.24081e-06
1.02905e+07;1.29316e-06;-1.06641e-06
1.02978e+07;-1.80652e-06;-6.01312e-07
1.03052e+07;3.18184e-07;1.66549e-06
1.03125e+07;1.17288e-06;-8.91622e-07
1.03198e+07;-1.21346e-06;-3.15274e-07
1.03271e+07;5.03584e-07;6.2989e-07
1.03345e+07;-1.94586e-07;-4.85356e-07
1.03418e+07;8.73036e-08;6.0327e-07
1.03491e+07;5.339e-08;-7.54831e-07
1.03564e+07;-2.81228e-07;6.97183e-07
1.03637e+07;2.52908e-07;-1.60499e-07
1.03711e+07;1.90719e-07;-1.62384e-08
1.03784e+07;-2.32416e-07;-2.3268e-07
1.03857e+07;1.47107e-07;6.86271e-07
1.0393e+07;6.58234e-07;-1.25416e-06
1.04004e+07;-1.23666e-06;4.98297e-07
1.04077e+07;3.39749e-07;-4.1749e-07
1.0415e+07;-7.71531e-07;1.33289e-06
1.04223e+07;1.67043e-06;-6.06789e-07
1.04297e+07;-1.14254e-06;-3.46516e-07
1.0437e+07;1.58845e-07;3.82543e-07
1.04443e+07;5.22672e-08;3.93732e-07
1.04516e+07;8.20728e-07;-1.77234e-08
1.0459e+07;1.07678e-08;-1.14097e-06
1.04663e+07;-1.19429e-06;1.70982e-07
1.04736e+07;6.56566e-07;1.04841e-06
1.04809e+07;2.96995e-07;-1.35551e-06
1.04883e+07;-9.88791e-07;7.06547e-07
1.04956e+07;2.99044e-07;-4.04182e-08
1.05029e+07;2.34867e-07;8.73828e-07
1.05102e+07;7.17614e-07;-1.28941e-06
1.05176e+07;-1.23864e-06;2.45385e-07
1.05249e+07;5.15189e-07;4.9758e-07
1.05322e+07;-1.06373e-07;-3.31032e-07
1.05395e+07;1.85885e-07;4.33844e-07
1.05469e+07;-1.08763e-07;-5.82161e-07
1.05542e+07;1.6302e-07;7.77212e-07
1.05615e+07;-3.91265e-08;-9.8415e-07
1.05688e+07;2.11269e-07;9.62156e-07
1.05762e+07;-4.6101e-07;-1.41236e-06
1.05835e+07;-2.43783e-07;1.81826e-06
1.05908e+07;1.43467e-06;-8.87233e-07
1.05981e+07;-1.24201e-06;-8.43129e-07
1.06054e+07;1.22205e-07;9.91132e-07
1.06128e+07;-2.42346e-07;-2.74689e-07
1.06201e+07;6.53183e-07;3.21866e-07
1.06274e+07;-7.02953e-07;-4.28149e-07
1.06347e+07;6.34592e-07;6.97881e-07
1.06421e+07;-8.20196e-08;-6.29663e-07
1.06494e+07;4.21142e-08;-1.19431e-07
1.06567e+07;-8.02598e-07;3.25291e-07
1.0664e+07;1.13194e-06;6.45877e-07
1.06714e+07;9.92281e-08;-1.49483e-06
1.06787e+07;-1.43098e-06;5.82317e-07
1.0686e+07;1.06277e-06;8.46481e-07
1.06933e+07;3.82745e-07;-9.56603e-07
1.07007e+07;-6.96431e-07;-5.084e-07
1.0708e+07;-7.73106e-07;6.0716e-07
1.07153e+07;4.5044e-07;8.33729e-07
1.07226e+07;6.87342e-07;-4.25002e-07
1.073e+07;-2.84743e-07;7.90006e-08
1.07373e+07;3.75333e-07;-6.31598e-07
1.07446e+07;-7.49417e-07;4.63277e-07
1.07519e+07;4.15941e-07;-4.68885e-08
1.07593e+07;2.33155e-07;1.45713e-07
1.07666e+07;-3.45999e-07;-6.45351e-07
1.07739e+07;-1.49057e-07;8.16924e-07
1.07812e+07;7.87827e-07;-4.42893e-07
1.07886e+07;-1.00026e-06;-4.01813e-07
1.07959e+07;4.28214e-07;9.56031e-07
1.08032e+07;1.52333e-07;-7.04139e-07
1.08105e+07;-1.23771e-07;4.64974e-07
1.08178e+07;3.27573e-07;-7.03054e-07
1.08252e+07;-8.67818e-07;2.84116e-07
1.08325e+07;4.84778e-07;7.54329e-07
1.08398e+07;9.0363e-07;-1.11696e-06
1.08471e+07;-1.90389e-06;-3.90076e-08
1.08545e+07;9.95064e-07;1.22472e-06
1.08618e+07;8.09639e-08;-6.71798e-07
1.08691e+07;1.38767e-07;-1.6774e-07
1.08764e+07;-7.71183e-07;3.47724e-07
1.08838e+07;7.18609e-07;4.13835e-08
1.08911e+07;1.9791e-07;5.34366e-07
1.08984e+07;3.52065e-07;-1.60591e-06
1.09057e+07;-1.1463e-06;8.14588e-07
1.09131e+07;8.01473e-07;-2.82756e-07
1.09204e+07;-1.37024e-06;3.3437e-08
1.09277e+07;1.10268e-06;1.20936e-06
1.0935e+07;3.46552e-07;-7.55478e-07
1.09424e+07;-3.32813e-08;-6.6999e-07
1.09497e+07;-8.9525e-07;3.98035e-07
1.0957e+07;4.00384e-07;1.9307e-07
1.09643e+07;-3.37414e-08;4.72077e-07
1.09717e+07;7.06288e-07;-5.27829e-07
1.0979e+07;-2.28318e-07;-4.26609e-08
1.09863e+07;-1.60804e-07;-7.97438e-07
1.09936e+07;-9.40847e-07;7.5809e-07
1.1001e+07;8.49816e-07;5.22541e-07
1.10083e+07;6.01306e-08;-6.54856e-07
1.10156e+07;-2.47548e-07;2.54723e-07
1.10229e+07;1.89932e-07;-8.25938e-10
1.10303e+07;1.44149e-07;-2.21793e-07
1.10376e+07;-4.75882e-07;-4.36598e-08
1.10449e+07;3.02498e-07;1.92319e-07
1.10522e+07;-3.4364e-07;-4.22851e-08
1.10595e+07;4.56297e-07;2.37718e-07
1.10669e+07;-1.2886e-07;-6.80098e-07
1.10742e+07;-8.11074e-07;6.93385e-07
1.10815e+07;1.10822e-06;8.33473e-08
1.10888e+07;-6.61438e-07;-8.24173e-09
1.10962e+07;1.05363e-06;-1.55411e-07
1.11035e+07;-8.01044e-07;-7.32014e-07
1.11108e+07;-4.43022e-07;7.6607e-07
1.11181e+07;7.55873e-07;-3.63425e-08
1.11255e+07;-5.78635e-07;-2.42452e-07
1.11328e+07;2.1943e-07;7.57897e-07
1.11401e+07;7.89459e-07;-6.55502e-07
1.11474e+07;-8.01591e-07;-1.30762e-07
1.11548e+07;4.51524e-07;6.27376e-08
1.11621e+07;-5.76733e-07;-2.37693e-07
1.11694e+07;8.69538e-08;5.48889e-07
1.11767e+07;3.80668e-07;-1.32748e-07
1.11841e+07;-8.7541e-08;-3.6122e-07
1.11914e+07;-5.26415e-07;-7.27282e-09
1.11987e+07;6.75213e-08;7.16913e-07
1.1206e+07;4.86697e-07;6.62452e-08
1.12134e+07;5.82318e-07;-6.00432e-07
1.12207e+07;-8.34403e-07;-1.78481e-07
1.1228e+07;3.63475e-07;-1.2404e-07
1.12353e+07;-8.18493e-07;2.15732e-07
1.12427e+07;3.28362e-07;2.8461e-07
1.125e+07;3.21888e-07;5.45964e-07
1.12573e+07;5.50214e-07;-1.34671e-06
1.12646e+07;-1.37774e-06;4.92317e-07
1.1272e+07;3.90652e-07;3.67258e-07
1.12793e+07;5.19769e-07;5.01132e-07
1.12866e+07;3.29506e-08;-1.09489e-06
1.12939e+07;-3.24589e-07;8.27845e-07
1.13012e+07;6.95232e-07;-9.5473e-07
1.13086e+07;-1.72428e-06;1.80669e-07
1.13159e+07;1.04007e-06;1.49073e-06
1.13232e+07;8.11751e-07;-1.06751e-06
1.13305e+07;-8.63468e-07;-2.51089e-07
1.13379e+07;5.28323e-07;2.62692e-07
1.13452e+07;-7.99831e-07;-1.78031e-07
1.13525e+07;1.00269e-06;4.06249e-07
1.13598e+07;-5.00742e-07;-9.35265e-07
1.13672e+07;-8.48828e-07;2.91321e-07
1.13745e+07;5.5708e-07;1.48447e-06
1.13818e+07;1.13019e-06;-1.47254e-06
1.13891e+07;-1.45687e-06;-1.70014e-08
1.13965e+07;3.93304e-07;5.87041e-07
1.14038e+07;-7.52003e-08;3.17451e-07
1.14111e+07;1.31867e-06;-3.63227e-07
1.14184e+07;-1.29537e-06;-1.27882e-06
1.14258e+07;-5.62768e-07;1.51218e-06
1.14331e+07;1.15788e-06;4.69056e-08
1.14404e+07;1.03036e-07;-7.58911e-07
1.14477e+07;-1.14771e-06;-2.75593e-07
1.14551e+07;6.07804e-07;1.39817e-06
1.14624e+07;2.42022e-07;-1.0261e-06
1.14697e+07;5.80958e-09;3.73126e-07
1.1477e+07;-1.85148e-07;-4.38887e-07
1.14844e+07;-1.70254e-08;2.87838e-07
1.14917e+07;1.08404e-07;-8.04104e-08
1.1499e+07;-1.18667e-07;-2.52534e-07
1.15063e+07;-2.92972e-07;9.84325e-08
1.15136e+07;6.79122e-08;4.21151e-07
1.1521e+07;-2.33608e-07;-4.58428e-07
1.15283e+07;3.34969e-07;1.27823e-06
1.15356e+07;4.31133e-07;-7.64405e-07
1.15429e+07;4.44675e-07;-5.37579e-07
1.15503e+07;-1.18209e-06;6.7154e-07
1.15576e+07;1.43735e-06;-1.10587e-06
1.15649e+07;-1.94439e-06;6.65339e-07
1.15722e+07;1.41332e-06;2.97158e-07
1.15796e+07;-7.26804e-07;-7.81441e-07
1.15869e+07;-1.21505e-07;1.13863e-06
1.15942e+07;8.64384e-07;-3.73174e-07
1.16015e+07;-6.29141e-09;-1.80494e-07
1.16089e+07;-2.07657e-07;-9.20895e-07
1.16162e+07;-6.52733e-07;9.83712e-07
1.16235e+07;5.30782e-07;-6.56311e-07
1.16308e+07;-7.08711e-07;3.09169e-07
1.16382e+07;4.20314e-08;7.62912e-07
1.16455e+07;1.09886e-06;-6.43854e-07
1.16528e+07;-1.40413e-06;3.55332e-10
1.16601e+07;1.04934e-06;8.87751e-07
1.16675e+07;1.13817e-07;-1.107e-06
1.16748e+07;-6.77042e-07;4.63599e-07
1.16821e+07;6.16867e-07;2.53644e-07
1.16894e+07;1.78417e-07;-7.74563e-07
1.16968e+07;-7.28163e-07;3.81775e-07
1.17041e+07;5.21414e-07;-4.42259e-07
1.17114e+07;-8.10305e-07;5.55089e-07
1.17187e+07;4.60352e-07;-5.33505e-08
1.17261e+07;3.65918e-07;3.93238e-07
1.17334e+07;-2.7575e-07;-1.05598e-06
1.17407e+07;-2.8199e-07;1.03802e-06
1.1748e+07;5.16267e-07;-5.22068e-07
1.17553e+07;-3.13347e-07;1.04247e-07
1.17627e+07;-2.36843e-08;1.3809e-07
1.177e+07;5.53308e-07;6.55016e-10
1.17773e+07;-3.68979e-07;-6.91302e-07
1.17846e+07;-4.2683e-07;5.2225e-07
1.1792e+07;3.15596e-07;-8.12317e-08
1.17993e+07;-2.42693e-07;1.85598e-07
1.18066e+07;9.82062e-08;1.35465e-08
1.18139e+07;-1.34567e-09;1.78433e-07
1.18213e+07;2.65188e-07;5.00502e-07
1.18286e+07;1.19162e-06;-8.09503e-07
1.18359e+07;-1.39171e-06;-1.19577e-06
1.18432e+07;-5.23731e-07;1.42197e-06
1.18506e+07;7.07376e-07;-2.7365e-07
1.18579e+07;-3.92391e-07;2.61085e-07
1.18652e+07;4.83826e-07;-1.32502e-07
1.18725e+07;-1.24829e-07;-5.34001e-08
1.18799e+07;-4.79329e-07;-1.27561e-07
1.18872e+07;7.13039e-07;6.38297e-07
1.18945e+07;-3.93423e-07;-4.02114e-07
1.19018e+07;9.17061e-07;-2.63135e-07
1.19092e+07;-1.3272e-06;-3.05405e-07
1.19165e+07;4.34553e-07;6.40076e-07
1.19238e+07;-1.89598e-07;-2.17176e-07
1.19311e+07;2.4438e-07;6.90678e-07
1.19385e+07;3.44402e-07;-7.23405e-07
1.19458e+07;-6.21013e-08;4.74908e-07
1.19531e+07;7.14534e-08;-8.64889e-07
1.19604e+07;-2.01337e-07;6.71354e-07
1.19677e+07;4.00237e-08;-7.9106e-07
1.19751e+07;-3.41886e-07;6.73046e-07
1.19824e+07;3.0181e-07;-2.42059e-07
1.19897e+07;-3.60499e-08;-5.1355e-08
1.1997e+07;-4.32448e-07;-4.6681e-07
1.20044e+07;-6.93161e-07;1.39683e-06
1.20117e+07;1.97456e-06;-4.54789e-08
1.2019e+07;-6.49725e-07;-1.36076e-06
1.20263e+07;-8.13294e-07;4.38357e-07
1.20337e+07;2.66244e-07;7.174e-07
1.2041e+07;5.88683e-07;-3.05706e-08
1.20483e+07;3.30041e-07;-8.64673e-07
1.20556e+07;-1.225e-06;-1.63117e-08
1.2063e+07;2.77853e-07;8.42148e-07
1.20703e+07;8.36531e-07;3.9517e-08
1.20776e+07;-2.90336e-07;-1.37802e-06
1.20849e+07;-1.30777e-06;1.11366e-06
1.20923e+07;1.55215e-06;4.92795e-07
1.20996e+07;-5.89145e-07;-8.07236e-07
1.21069e+07;7.77006e-07;4.93952e-07
1.21142e+07;-6.73225e-07;-1.33528e-06
1.21216e+07;-5.69369e-07;1.36538e-06
1.21289e+07;1.00364e-06;-3.59265e-07
1.21362e+07;-3.57738e-07;-3.64341e-07
1.21435e+07;-5.46501e-07;-2.73611e-07
1.21509e+07;-4.4652e-07;1.29836e-06
1.21582e+07;1.40324e-06;4.86305e-09
1.21655e+07;1.19052e-08;-6.28358e-07
1.21728e+07;-2.75935e-07;-6.37866e-07
1.21802e+07;-7.75626e-07;6.77635e-07
1.21875e+07;1.02867e-06;1.08182e-07
1.21948e+07;-8.85349e-07;-5.53576e-07
1.22021e+07;7.17544e-07;9.8808e-07
1.22094e+07;1.98999e-07;-1.23498e-06
1.22168e+07;-1.25662e-06;-4.06054e-08
1.22241e+07;4.77582e-07;1.68438e-06
1.22314e+07;7.96031e-07;-1.36147e-06
1.22387e+07;-6.69491e-07;2.50734e-07
1.22461e+07;-1.2561e-07;4.24666e-07
1.22534e+07;1.03787e-06;-3.3766e-07
1.22607e+07;-8.81063e-07;-5.10366e-07
1.2268e+07;-1.49276e-07;6.33673e-07
1.22754e+07;6.78147e-07;-4.68795e-07
1.22827e+07;-1.16499e-06;4.68141e-07
1.229e+07;1.33321e-06;-2.50489e-08
1.22973e+07;-9.27214e-07;-3.63821e-07
1.23047e+07;5.095e-07;6.71807e-07
1.2312e+07;2.5847e-07;-8.26788e-07
1.23193e+07;-7.46358e-07;-1.58518e-07
1.23266e+07;-1.23518e-07;9.59651e-07
1.2334e+07;5.95459e-07;-6.44646e-07
1.23413e+07;-4.60105e-07;6.21294e-07
1.23486e+07;6.89573e-07;-7.18319e-07
1.23559e+07;-1.45004e-06;2.20643e-07
1.23633e+07;1.09327e-06;1.49552e-06
1.23706e+07;1.08767e-06;-1.16999e-06
1.23779e+07;-7.22868e-07;-9.0537e-07
1.23852e+07;-6.21702e-07;5.10644e-07
1.23926e+07;3.99753e-08;1.46461e-07
1.23999e+07;5.27292e-07;6.51627e-07
1.24072e+07;3.83234e-07;-1.46229e-06
1.24145e+07;-1.25867e-06;3.60201e-07
1.24219e+07;5.13205e-08;4.15458e-07
1.24292e+07;2.26783e-07;6.51789e-07
1.24365e+07;1.0201e-06;-4.88498e-07
1.24438e+07;-1.01478e-06;-7.93281e-07
