"frequency";"r ngspice/ac.v(out)";"i ngspice/ac.v(out)"
8.3203e+06;-3.81863e-07;-1.59449e-07
8.32762e+06;9.91566e-09;3.28463e-07
8.33494e+06;2.46382e-07;-1.76175e-07
8.34227e+06;-3.56597e-07;2.08913e-07
8.34959e+06;7.32135e-07;-1.36527e-08
8.35692e+06;-4.45593e-07;-6.94124e-07
8.36424e+06;-4.2556e-07;5.39361e-07
8.37157e+06;4.17696e-07;-3.59491e-08
8.37889e+06;-4.24758e-07;1.72272e-07
8.38621e+06;6.33745e-07;1.03994e-07
8.39354e+06;-1.81623e-07;-1.27216e-07
8.40086e+06;4.4973e-07;-4.72602e-07
8.40819e+06;-1.15919e-06;-8.55208e-08
8.41551e+06;5.66553e-07;9.13378e-07
8.42283e+06;2.02855e-07;-7.10302e-07
8.43016e+06;-4.79876e-07;3.15048e-07
8.43748e+06;4.31761e-07;8.04931e-08
8.44481e+06;-6.99605e-08;-7.18647e-08
8.45213e+06;1.80381e-08;-2.24076e-07
8.45946e+06;-1.14905e-07;2.7893e-07
8.46678e+06;8.98649e-08;-3.30886e-07
8.4741e+06;-3.33637e-07;5.04492e-07
8.48143e+06;7.35211e-07;-1.12077e-07
8.48875e+06;-2.71851e-07;-5.84844e-07
8.49608e+06;-7.49762e-07;4.17377e-07
8.5034e+06;9.31454e-07;6.49869e-07
8.51073e+06;2.64825e-07;-9.62433e-07
8.51805e+06;-6.62062e-07;-1.54734e-07
8.52537e+06;-1.32134e-07;2.8753e-07
8.5327e+06;2.45852e-08;6.31578e-08
8.54002e+06;-3.32284e-07;4.75176e-07
8.54735e+06;1.4146e-06;2.94085e-08
8.55467e+06;-1.07172e-06;-1.30444e-06
8.56199e+06;-6.66238e-08;1.38683e-06
8.56932e+06;4.87109e-07;-9.10256e-07
8.57664e+06;-5.93693e-07;7.0542e-07
8.58397e+06;7.55744e-07;-5.47256e-07
8.59129e+06;-9.2248e-07;2.43193e-07
8.59862e+06;9.58137e-07;2.35821e-07
8.60594e+06;-5.60958e-07;-7.93773e-07
8.61326e+06;-2.65982e-07;6.14621e-07
8.62059e+06;2.34204e-07;1.32929e-07
8.62791e+06;2.20944e-08;-3.25516e-08
8.63524e+06;4.84353e-07;2.43678e-07
8.64256e+06;-2.02347e-07;-1.08422e-06
8.64989e+06;-7.42168e-07;8.29858e-07
8.65721e+06;5.24155e-07;3.14692e-07
8.66453e+06;7.76847e-07;-4.17721e-07
8.67186e+06;-1.19603e-06;-6.39248e-07
8.67918e+06;3.19497e-07;1.15878e-06
8.68651e+06;5.77312e-07;-4.08759e-07
8.69383e+06;-3.25582e-07;-7.23533e-07
8.70115e+06;-6.63496e-07;7.68535e-07
8.70848e+06;7.14211e-07;2.62018e-07
8.7158e+06;4.80969e-07;-3.0063e-07
8.72313e+06;-4.7235e-07;-7.91667e-07
8.73045e+06;-1.52068e-07;4.90638e-07
8.73778e+06;-3.06527e-07;-1.18038e-07
8.7451e+06;4.69244e-07;5.93598e-08
8.75242e+06;-8.65629e-07;-1.83487e-07
8.75975e+06;-9.76283e-08;8.58958e-07
8.76707e+06;1.34262e-06;6.65325e-07
8.7744e+06;-1.29774e-07;-1.76267e-06
8.78172e+06;-2.41558e-07;9.53381e-07
8.78904e+06;-3.78039e-08;-1.09988e-06
8.79637e+06;-7.14459e-07;6.9182e-07
8.80369e+06;3.56589e-07;6.0744e-07
8.81102e+06;5.57427e-07;-5.50516e-07
8.81834e+06;-2.76405e-07;-6.34528e-08
8.82567e+06;-3.44919e-07;1.8017e-08
8.83299e+06;3.68829e-07;1.52333e-07
8.84031e+06;-2.01428e-07;1.29664e-07
8.84764e+06;4.55819e-07;-3.44299e-07
8.85496e+06;-7.27746e-07;-2.01735e-07
8.86229e+06;9.54622e-08;1.02284e-06
8.86961e+06;9.13812e-07;-6.9593e-07
8.87694e+06;-8.18494e-07;-1.49497e-08
8.88426e+06;8.32845e-07;-2.03912e-08
8.89158e+06;-1.22313e-06;-5.39777e-07
8.89891e+06;7.32874e-07;9.9189e-07
8.90623e+06;-5.28761e-07;-5.92392e-07
8.91356e+06;6.6235e-07;5.81731e-07
8.92088e+06;-3.97788e-07;-5.1984e-07
8.9282e+06;4.46563e-07;4.45814e-07
8.93553e+06;-7.16623e-08;-7.87403e-07
8.94285e+06;-5.73603e-07;3.37198e-07
8.95018e+06;1.98506e-07;2.88745e-07
8.9575e+06;5.1656e-07;8.93404e-08
8.96483e+06;-4.30505e-07;-8.90517e-07
8.97215e+06;1.42243e-07;8.97599e-07
8.97947e+06;-5.08174e-07;-1.20347e-06
8.9868e+06;-4.28029e-07;1.87324e-06
8.99412e+06;1.48607e-06;-3.80705e-07
9.00145e+06;8.10397e-08;-8.90979e-07
9.00877e+06;-1.24821e-06;-4.73363e-07
9.0161e+06;1.96981e-07;1.31725e-06
9.02342e+06;2.23005e-07;-6.13122e-07
9.03074e+06;6.90036e-08;8.57384e-07
9.03807e+06;1.05729e-06;-1.017e-06
9.04539e+06;-1.39511e-06;-7.96529e-07
9.05272e+06;-5.20617e-07;1.45487e-06
9.06004e+06;9.7749e-07;-7.38646e-08
9.06736e+06;1.36022e-07;1.84372e-07
9.07469e+06;1.39451e-07;-1.04089e-06
9.08201e+06;-7.86157e-07;5.05301e-07
9.08934e+06;4.63411e-07;5.03312e-07
9.09666e+06;3.56304e-07;-8.56181e-07
9.10399e+06;-5.89744e-07;5.06935e-07
9.11131e+06;2.00513e-07;-5.97231e-07
9.11863e+06;-6.04969e-07;1.02336e-06
9.12596e+06;1.51002e-06;-1.72023e-07
9.13328e+06;-7.98464e-07;-1.20793e-06
9.14061e+06;-4.36161e-07;5.05047e-07
9.14793e+06;-3.22553e-07;6.40432e-07
9.15526e+06;1.06134e-06;-4.38034e-08
9.16258e+06;-3.65018e-07;-3.54839e-07
9.1699e+06;1.8923e-07;-1.41823e-07
9.17723e+06;-6.32429e-07;-2.78737e-07
9.18455e+06;-3.55745e-08;9.064e-07
9.19188e+06;6.05704e-07;-3.0944e-07
9.1992e+06;-3.48766e-07;-2.05628e-07
9.20652e+06;7.8691e-08;5.29252e-07
9.21385e+06;4.41937e-07;-6.66209e-07
9.22117e+06;-6.75342e-07;3.72316e-07
9.2285e+06;5.49463e-07;-1.83483e-07
9.23582e+06;-3.41943e-07;5.0134e-08
9.24315e+06;2.486e-07;4.04169e-08
9.25047e+06;-2.88953e-07;-5.7008e-07
9.25779e+06;-3.33233e-07;9.76389e-07
9.26512e+06;4.29782e-07;-3.93551e-07
9.27244e+06;2.12135e-07;5.37823e-07
9.27977e+06;1.59674e-07;-8.22442e-07
9.28709e+06;-2.11151e-07;1.62549e-07
9.29442e+06;-4.45445e-07;-1.37239e-07
9.30174e+06;4.25662e-07;6.23122e-07
9.30906e+06;1.18109e-07;-3.9267e-07
9.31639e+06;2.14144e-09;-5.2855e-07
9.32371e+06;-9.50974e-07;8.32218e-07
9.33104e+06;1.66123e-06;-1.13041e-07
9.33836e+06;-1.51891e-06;-9.90919e-07
9.34568e+06;5.21948e-07;1.49575e-06
9.35301e+06;2.59206e-07;-7.42756e-07
9.36033e+06;2.05104e-07;-6.36246e-08
9.36766e+06;-5.73783e-07;-4.12832e-07
9.37498e+06;-2.92883e-07;7.09788e-07
9.38231e+06;7.88629e-07;-1.51338e-08
9.38963e+06;-4.43672e-07;-4.10472e-07
9.39695e+06;4.37213e-08;3.1192e-07
9.40428e+06;3.40688e-08;1.46199e-07
9.4116e+06;6.09201e-07;-5.00365e-07
9.41893e+06;-1.3218e-06;-1.11529e-07
9.42625e+06;9.02291e-07;8.71682e-07
9.43357e+06;-4.14662e-07;-7.64107e-07
9.4409e+06;1.47542e-07;8.73909e-07
9.44822e+06;4.74461e-07;-2.75105e-07
9.45555e+06;3.8332e-07;-5.90467e-07
9.46287e+06;-9.27655e-07;-2.7902e-07
9.4702e+06;-1.78075e-07;1.32518e-07
9.47752e+06;-2.29134e-07;1.23092e-06
9.48484e+06;1.57481e-06;-8.44703e-07
9.49217e+06;-1.41664e-06;-4.84696e-07
9.49949e+06;2.62989e-07;6.28852e-07
9.50682e+06;-1.57897e-07;2.58928e-07
9.51414e+06;7.52314e-07;-3.82193e-08
9.52147e+06;5.38071e-08;-2.99427e-07
9.52879e+06;-4.80322e-07;-8.20562e-07
9.53611e+06;-4.23763e-07;1.15967e-06
9.54344e+06;6.85874e-07;-3.03072e-07
9.55076e+06;-2.63962e-07;-2.48442e-07
9.55809e+06;-1.03624e-08;5.61325e-07
9.56541e+06;6.14613e-07;-5.2557e-07
9.57273e+06;-4.88173e-07;-5.91665e-07
9.58006e+06;-7.2179e-07;5.43463e-07
9.58738e+06;8.01465e-08;2.01421e-07
9.59471e+06;6.39092e-07;1.11662e-06
9.60203e+06;7.3637e-07;-1.7749e-06
9.60936e+06;-1.34534e-06;5.46672e-07
9.61668e+06;8.15586e-07;1.21757e-07
9.624e+06;-5.84252e-07;-4.76464e-07
9.63133e+06;-1.54127e-07;7.36314e-07
9.63865e+06;6.02903e-07;1.25463e-07
9.64598e+06;1.75385e-07;-6.49142e-07
9.6533e+06;-6.76137e-07;7.21834e-08
9.66063e+06;3.16676e-07;5.01593e-07
9.66795e+06;3.364e-07;-5.1461e-07
9.67527e+06;-6.98258e-07;-5.63984e-08
9.6826e+06;1.50946e-07;5.77421e-07
9.68992e+06;5.1731e-07;2.2281e-07
9.69725e+06;5.04763e-07;-1.2148e-06
9.70457e+06;-1.55242e-06;2.84307e-07
9.71189e+06;6.56946e-07;4.35461e-07
9.71922e+06;-3.31986e-07;3.46769e-07
9.72654e+06;9.30701e-07;-6.27012e-08
9.73387e+06;-3.17765e-07;-5.66016e-07
9.74119e+06;-1.07385e-07;1.67266e-07
9.74852e+06;-3.94435e-08;-6.46709e-08
9.75584e+06;1.41184e-07;3.10487e-08
9.76316e+06;-3.40481e-07;-4.65154e-07
9.77049e+06;-3.25952e-07;8.66772e-07
9.77781e+06;6.06011e-07;-3.942e-07
9.78514e+06;-3.3879e-07;4.68387e-07
9.79246e+06;6.17239e-07;-4.81288e-07
9.79979e+06;-4.93277e-07;-9.58071e-08
9.80711e+06;-2.97488e-07;1.18752e-07
9.81443e+06;4.30599e-07;9.67871e-07
9.82176e+06;9.9447e-07;-1.32278e-06
9.82908e+06;-1.44048e-06;-2.48468e-07
9.83641e+06;-1.67592e-07;9.13422e-07
9.84373e+06;1.08553e-06;1.81249e-07
9.85105e+06;-4.39535e-07;-1.02049e-06
9.85838e+06;-6.01021e-07;6.36088e-07
9.8657e+06;6.40293e-07;4.68741e-07
9.87303e+06;3.62636e-07;-5.12922e-07
9.88035e+06;-4.01844e-07;-6.89769e-07
9.88768e+06;-7.38133e-07;1.01497e-06
9.895e+06;1.15604e-06;-9.65822e-08
9.90232e+06;-3.37015e-07;-5.64605e-07
9.90965e+06;-4.37331e-07;2.80755e-07
9.91697e+06;5.27993e-07;-7.61509e-08
9.9243e+06;-6.79448e-07;-3.06389e-08
9.93162e+06;1.24076e-07;3.08559e-07
9.93894e+06;5.12393e-07;6.95516e-07
9.94627e+06;5.0157e-07;-1.24358e-06
9.95359e+06;-7.77164e-07;9.99052e-08
9.96092e+06;4.2134e-07;5.22104e-07
9.96824e+06;4.60726e-08;-1.27902e-06
9.97557e+06;-8.00709e-07;2.56323e-07
9.98289e+06;7.52644e-07;-1.53119e-07
9.99021e+06;-6.14591e-06;-2.31735e-06
9.99754e+06;4.66007e-06;1.30059e-05
1.00049e+07;6.49276e-06;-1.11025e-05
1.00122e+07;-4.93322e-06;4.76526e-07
1.00195e+07;-6.48573e-07;1.50611e-07
1.00268e+07;8.11458e-08;8.77133e-07
1.00342e+07;6.07824e-07;-1.19988e-07
1.00415e+07;-6.0617e-07;-3.33384e-07
1.00488e+07;3.32202e-07;5.27198e-07
1.00561e+07;-7.41646e-08;-8.80167e-07
1.00635e+07;-7.76038e-07;8.4154e-07
1.00708e+07;6.24012e-07;3.95985e-07
1.00781e+07;8.09604e-07;-3.84912e-07
1.00854e+07;-7.32583e-07;-6.84877e-07
1.00928e+07;-1.57619e-07;5.4533e-07
1.01001e+07;4.55193e-07;-2.16063e-08
1.01074e+07;-3.8182e-07;-4.49915e-07
1.01147e+07;-1.30772e-07;2.85567e-07
1.01221e+07;-3.93195e-08;3.6972e-07
1.01294e+07;5.61251e-07;-4.64971e-07
1.01367e+07;-9.1811e-07;3.94543e-08
1.0144e+07;3.49332e-07;6.37412e-07
1.01513e+07;6.90471e-07;-4.57465e-09
1.01587e+07;-2.62506e-07;-1.09504e-06
1.0166e+07;-8.02321e-07;7.11935e-07
1.01733e+07;6.91133e-07;6.47365e-07
1.01806e+07;6.17469e-07;-1.08491e-06
1.0188e+07;-1.30549e-06;-3.9254e-08
1.01953e+07;1.24755e-07;1.0737e-06
1.02026e+07;1.37622e-06;3.30981e-08
1.02099e+07;-4.99996e-07;-1.57014e-06
1.02173e+07;-7.0457e-07;7.00374e-07
1.02246e+07;2.53364e-08;2.93522e-07
1.02319e+07;3.47325e-07;-1.24384e-07
1.02392e+07;-2.18326e-07;4.41749e-07
1.02466e+07;7.83961e-07;-3.56624e-07
1.02539e+07;-3.20344e-07;-7.68889e-07
1.02612e+07;-1.20451e-06;4.93174e-07
1.02685e+07;1.2371e-06;8.20165e-07
1.02759e+07;-2.78721e-07;-9.9335e-07
1.02832e+07;4.25259e-08;2.20543e-07
1.02905e+07;-6.2535e-07;-1.47885e-08
1.02978e+07;4.41462e-07;4.99144e-07
1.03052e+07;2.64822e-07;-2.89124e-07
1.03125e+07;-5.58103e-07;-8.00527e-08
1.03198e+07;6.58576e-07;4.48882e-07
1.03271e+07;-1.82706e-07;-5.37287e-07
1.03345e+07;7.60909e-08;-7.94725e-08
1.03418e+07;-8.5148e-07;1.64752e-07
1.03491e+07;1.31425e-06;8.20653e-07
1.03564e+07;-5.64777e-07;-1.69226e-06
1.03637e+07;-5.05012e-07;1.22726e-06
1.03711e+07;5.40046e-07;-1.18978e-07
1.03784e+07;2.06786e-07;-4.79066e-08
1.03857e+07;-1.6753e-07;-8.44197e-07
1.0393e+07;-9.19741e-07;9.99345e-07
1.04004e+07;1.18199e-06;1.69107e-07
1.04077e+07;-3.93506e-08;-8.07298e-07
1.0415e+07;-6.37172e-07;3.38506e-07
1.04223e+07;5.65598e-07;-1.77735e-08
1.04297e+07;-1.7369e-07;-3.41278e-07
1.0437e+07;-6.53638e-07;1.54011e-07
1.04443e+07;6.81086e-07;5.27174e-07
1.04516e+07;-6.73254e-08;-6.94356e-07
1.0459e+07;-5.46891e-07;1.79033e-07
1.04663e+07;3.04246e-07;4.57919e-07
1.04736e+07;-1.25889e-07;-2.40117e-07
1.04809e+07;2.85269e-07;5.12018e-07
1.04883e+07;3.45289e-07;-4.78389e-07
1.04956e+07;-3.32644e-07;-2.27658e-07
1.05029e+07;-1.8815e-08;5.20928e-07
1.05102e+07;5.90987e-07;-7.10802e-07
1.05176e+07;-1.02414e-06;8.64668e-08
1.05249e+07;6.06436e-07;3.60225e-07
1.05322e+07;-2.79883e-07;-7.94081e-07
1.05395e+07;-1.22536e-06;1.04692e-06
1.05469e+07;1.94381e-06;8.67542e-07
1.05542e+07;-3.69408e-08;-1.45161e-06
1.05615e+07;-3.71062e-07;-2.00295e-07
1.05688e+07;-5.75559e-07;2.87539e-07
1.05762e+07;3.67649e-08;3.95524e-07
1.05835e+07;8.5925e-07;9.88889e-08
1.05908e+07;-6.96105e-07;-7.67317e-07
1.05981e+07;1.56793e-07;8.64209e-07
1.06054e+07;6.05196e-07;-6.08186e-07
1.06128e+07;-8.73995e-07;-4.02875e-07
1.06201e+07;-7.41322e-09;7.23319e-07
1.06274e+07;2.76139e-07;-9.05849e-08
1.06347e+07;-8.65488e-08;6.01281e-09
1.06421e+07;2.1701e-07;-5.70232e-08
1.06494e+07;-1.97639e-07;-1.35509e-07
1.06567e+07;-4.19105e-07;1.18838e-07
1.0664e+07;8.00387e-07;7.92841e-07
1.06714e+07;-1.14608e-07;-1.18724e-06
1.06787e+07;4.63177e-09;6.56606e-07
1.0686e+07;-1.72236e-07;-6.26319e-07
1.06933e+07;1.31425e-07;3.21562e-07
1.07007e+07;-8.2384e-07;-4.5483e-07
1.0708e+07;4.01784e-07;1.5409e-06
1.07153e+07;1.07354e-06;-9.06279e-07
1.07226e+07;-8.32342e-07;-7.08733e-07
1.073e+07;-3.45331e-08;9.09207e-07
1.07373e+07;7.7979e-08;-5.43316e-07
1.07446e+07;2.85184e-07;4.04052e-07
1.07519e+07;-1.49266e-07;-7.3247e-07
1.07593e+07;-8.39586e-07;2.72731e-08
1.07666e+07;2.05561e-07;1.51235e-06
1.07739e+07;1.14346e-06;-8.95502e-07
1.07812e+07;-4.4143e-07;-2.55106e-07
1.07886e+07;-3.90717e-07;-1.47289e-07
1.07959e+07;2.47641e-07;3.28668e-07
1.08032e+07;-5.40439e-07;-1.18032e-07
1.08105e+07;6.92465e-07;5.89128e-07
1.08178e+07;2.63247e-07;-7.22993e-07
1.08252e+07;-9.00558e-07;-4.39501e-07
1.08325e+07;1.67902e-07;1.04596e-06
1.08398e+07;-6.07559e-08;-4.28947e-07
1.08471e+07;5.34259e-07;5.61492e-07
1.08545e+07;-2.44137e-07;-1.02158e-06
1.08618e+07;-4.7046e-07;1.27951e-06
1.08691e+07;1.57669e-06;-7.87357e-07
1.08764e+07;-1.57998e-06;-6.98401e-07
1.08838e+07;3.32151e-07;1.20506e-06
1.08911e+07;1.58173e-07;-5.61842e-07
1.08984e+07;3.10652e-07;3.74816e-07
1.09057e+07;-3.77139e-07;-6.845e-07
1.09131e+07;2.23524e-07;3.51964e-07
1.09204e+07;-7.22389e-07;-1.46209e-07
1.09277e+07;5.67843e-07;7.72779e-07
1.0935e+07;4.54491e-07;-5.60466e-07
1.09424e+07;-4.06041e-07;-2.15274e-07
1.09497e+07;-5.90524e-08;-9.68435e-08
1.0957e+07;-2.04662e-07;5.7615e-07
1.09643e+07;4.41764e-07;-5.53204e-07
1.09717e+07;-2.97127e-07;5.71561e-07
1.0979e+07;3.53882e-07;-9.83628e-07
1.09863e+07;-9.7834e-07;9.01098e-07
1.09936e+07;9.01119e-07;-1.08081e-07
1.1001e+07;-8.5276e-08;7.10912e-08
1.10083e+07;-8.22785e-08;-8.01637e-07
1.10156e+07;-4.31983e-07;1.06491e-06
1.10229e+07;5.83004e-07;-9.12458e-07
1.10303e+07;-8.15126e-07;9.30636e-07
1.10376e+07;1.02781e-06;-2.22265e-07
1.10449e+07;-1.90374e-07;-3.54424e-07
1.10522e+07;-4.17754e-07;-1.02572e-07
1.10595e+07;1.21754e-07;3.49833e-07
1.10669e+07;-2.50268e-08;1.22971e-07
1.10742e+07;4.87356e-07;-1.92551e-07
1.10815e+07;-3.48871e-07;-2.77283e-07
1.10888e+07;-2.8669e-07;2.97627e-07
1.10962e+07;7.31631e-07;1.35991e-07
1.11035e+07;-5.2531e-07;-7.25556e-07
1.11108e+07;-2.0208e-07;6.73954e-07
1.11181e+07;3.70654e-07;-1.0856e-07
1.11255e+07;6.4242e-08;2.10574e-07
1.11328e+07;1.58333e-07;-8.91878e-07
1.11401e+07;-6.99981e-07;5.89983e-07
1.11474e+07;1.34227e-07;8.40171e-08
1.11548e+07;6.33634e-07;8.69411e-08
1.11621e+07;-6.02942e-07;-4.94203e-07
1.11694e+07;1.36078e-07;4.22619e-07
1.11767e+07;1.31705e-08;-5.89982e-09
1.11841e+07;2.97769e-07;-2.30223e-07
1.11914e+07;-6.79508e-07;7.50232e-09
1.11987e+07;3.91195e-07;3.42043e-07
1.1206e+07;3.15015e-07;3.02075e-07
1.12134e+07;2.44247e-07;-1.51812e-06
1.12207e+07;-1.57496e-06;9.42257e-07
1.1228e+07;9.60745e-07;5.55914e-07
1.12353e+07;1.46182e-07;-2.73684e-07
1.12427e+07;2.42682e-07;1.19207e-07
1.125e+07;3.43143e-08;-9.87279e-07
1.12573e+07;-8.87519e-07;8.46923e-07
1.12646e+07;7.7045e-07;-4.86284e-07
1.1272e+07;-9.55057e-07;7.87453e-07
1.12793e+07;1.65675e-06;-2.38265e-07
1.12866e+07;-1.29853e-06;-7.6822e-07
1.12939e+07;5.38701e-07;7.38689e-07
1.13012e+07;-5.50149e-07;-3.90203e-07
1.13086e+07;5.816e-07;6.10142e-07
1.13159e+07;-2.07856e-08;-6.90733e-07
1.13232e+07;-5.09246e-07;2.36156e-07
1.13305e+07;6.4435e-07;4.85183e-07
1.13379e+07;-4.99912e-08;-1.03631e-06
1.13452e+07;-6.4138e-07;4.68395e-07
1.13525e+07;2.49462e-08;2.96019e-07
1.13598e+07;6.5678e-07;3.6768e-07
1.13672e+07;2.14293e-07;-1.00133e-06
1.13745e+07;-1.13274e-06;1.2033e-07
1.13818e+07;6.21056e-07;9.0034e-07
1.13891e+07;1.35873e-07;-4.91801e-07
1.13965e+07;3.90616e-07;-5.21499e-08
1.14038e+07;-6.02436e-07;-4.50663e-07
1.14111e+07;1.78986e-07;3.33886e-07
1.14184e+07;-4.54519e-07;-2.67189e-07
1.14258e+07;2.19947e-07;8.17582e-07
1.14331e+07;3.42709e-07;-7.60505e-07
1.14404e+07;-3.93527e-07;5.93799e-07
1.14477e+07;3.87172e-07;-6.94835e-07
1.14551e+07;-4.21688e-07;7.95447e-07
1.14624e+07;5.51994e-07;-7.75423e-07
1.14697e+07;-4.53187e-07;1.76248e-07
1.1477e+07;-5.69086e-07;1.17836e-07
1.14844e+07;9.602e-07;8.18468e-07
1.14917e+07;1.38222e-07;-1.15808e-06
1.1499e+07;-7.46489e-07;2.19088e-07
1.15063e+07;1.9696e-07;1.84506e-07
1.15136e+07;-5.62994e-08;2.59646e-07
1.1521e+07;2.35858e-07;-1.63579e-07
1.15283e+07;1.61763e-07;-1.27915e-08
1.15356e+07;-4.56177e-07;-3.14521e-07
1.15429e+07;9.06011e-08;6.13117e-07
1.15503e+07;3.68774e-07;-1.51192e-07
1.15576e+07;2.27266e-08;-3.39513e-07
1.15649e+07;-4.13796e-07;1.1745e-07
1.15722e+07;3.14986e-07;2.09747e-08
1.15796e+07;-2.57981e-07;2.43651e-07
1.15869e+07;4.55294e-07;-2.84838e-07
1.15942e+07;-4.98931e-08;9.62565e-08
1.16015e+07;-3.17871e-07;-6.78865e-07
1.16089e+07;-2.74292e-07;9.61632e-07
1.16162e+07;7.87352e-07;-3.46587e-07
1.16235e+07;-5.31834e-07;-5.27028e-07
1.16308e+07;-3.61359e-07;4.80624e-07
1.16382e+07;1.27628e-07;4.89016e-07
1.16455e+07;1.06209e-06;-1.66258e-07
1.16528e+07;-7.91943e-07;-1.00962e-06
1.16601e+07;-2.32632e-07;7.03964e-07
1.16675e+07;6.63514e-08;3.87563e-08
1.16748e+07;1.0632e-08;5.79059e-08
1.16821e+07;3.20793e-07;2.27007e-07
1.16894e+07;-1.44134e-07;-3.17585e-07
1.16968e+07;4.94382e-07;-1.09141e-07
1.17041e+07;-1.00982e-06;-1.22291e-07
1.17114e+07;7.1953e-07;3.21008e-07
1.17187e+07;-4.14628e-07;2.73731e-08
1.17261e+07;4.41898e-07;-3.19827e-07
1.17334e+07;-5.98444e-07;2.05686e-07
1.17407e+07;2.87196e-07;1.48915e-07
1.1748e+07;1.62431e-07;2.3998e-07
1.17553e+07;2.92691e-07;-7.09303e-07
1.17627e+07;-6.83542e-07;3.33694e-07
1.177e+07;3.99541e-07;-6.30773e-08
1.17773e+07;-2.23071e-07;9.68711e-08
1.17846e+07;4.98979e-09;6.51505e-08
1.1792e+07;4.18183e-07;7.0264e-08
1.17993e+07;-2.85579e-07;-4.34243e-07
1.18066e+07;-1.59058e-07;1.5162e-07
1.18139e+07;-1.37402e-07;4.65784e-07
1.18213e+07;9.8032e-07;-1.97947e-07
1.18286e+07;-9.51803e-07;-7.99851e-07
1.18359e+07;1.34515e-07;9.26839e-07
1.18432e+07;-2.20264e-08;-3.3407e-07
1.18506e+07;3.42542e-07;2.89379e-07
1.18579e+07;-2.98994e-07;-5.79315e-07
1.18652e+07;-1.38172e-07;8.47935e-07
1.18725e+07;8.90869e-07;-4.67151e-07
1.18799e+07;-8.01082e-07;-5.50935e-07
1.18872e+07;6.62348e-08;7.34134e-07
1.18945e+07;-8.52319e-08;-3.68375e-07
1.19018e+07;3.61173e-07;5.38656e-07
1.19092e+07;4.15495e-09;-4.75236e-07
1.19165e+07;1.95014e-07;-2.74139e-07
1.19238e+07;-7.53599e-07;-2.61317e-08
1.19311e+07;-9.49846e-09;2.07139e-07
1.19385e+07;-6.26012e-08;8.74549e-07
1.19458e+07;1.17147e-06;-6.52674e-07
1.19531e+07;-1.01274e-06;-2.15883e-07
1.19604e+07;7.28e-07;4.72941e-07
1.19677e+07;-1.93461e-07;-1.01769e-06
1.19751e+07;-5.95044e-07;5.35667e-07
1.19824e+07;1.06621e-06;-1.37913e-07
1.19897e+07;-3.05622e-06;-2.32973e-06
1.1997e+07;3.01191e-07;7.07738e-06
1.20044e+07;4.70715e-06;-4.341e-06
1.20117e+07;-2.42523e-06;-3.94548e-07
1.2019e+07;-2.21715e-07;1.12607e-08
1.20263e+07;-2.69623e-08;1.49548e-07
1.20337e+07;-1.185e-07;2.7539e-07
1.2041e+07;2.10497e-07;-1.34228e-07
1.20483e+07;-9.97129e-08;2.30684e-07
1.20556e+07;4.68939e-07;-4.39135e-07
1.2063e+07;-7.12373e-07;-1.90679e-07
1.20703e+07;-2.84398e-07;6.00658e-07
1.20776e+07;7.62313e-07;2.75231e-07
1.20849e+07;1.00161e-08;-2.91107e-07
1.20923e+07;2.05424e-07;-4.68307e-07
1.20996e+07;-5.54634e-07;2.28624e-07
1.21069e+07;2.87669e-07;-1.88916e-07
1.21142e+07;-2.84979e-07;1.24973e-07
1.21216e+07;-2.31179e-08;1.20531e-07
1.21289e+07;4.23439e-07;-1.65905e-07
1.21362e+07;-8.76402e-07;-1.88443e-07
1.21435e+07;4.06144e-07;8.43738e-07
1.21509e+07;4.44711e-07;-1.56238e-07
1.21582e+07;2.07958e-07;-8.67964e-07
1.21655e+07;-1.195e-06;2.80102e-07
1.21728e+07;5.85129e-07;8.77387e-07
1.21802e+07;7.82985e-07;-5.4133e-07
1.21875e+07;-7.16018e-07;-8.40472e-07
1.21948e+07;-7.28206e-07;9.58805e-07
1.22021e+07;1.13122e-06;5.83886e-07
1.22094e+07;1.35226e-07;-1.39133e-06
1.22168e+07;-8.44407e-07;7.51508e-07
1.22241e+07;5.08523e-07;-3.19535e-07
1.22314e+07;-2.04755e-07;1.38233e-07
1.22387e+07;-3.88144e-07;7.65077e-08
1.22461e+07;7.33911e-07;5.22313e-07
1.22534e+07;2.50733e-07;-7.85397e-07
1.22607e+07;-8.65836e-07;-3.44607e-07
1.2268e+07;2.14703e-07;1.05593e-06
1.22754e+07;2.2168e-07;-7.76614e-07
1.22827e+07;-1.53977e-07;4.80378e-07
1.229e+07;1.60745e-07;-2.86611e-07
1.22973e+07;-1.527e-07;-2.28925e-07
1.23047e+07;-3.51445e-07;5.91922e-07
1.2312e+07;6.09676e-07;-3.14666e-07
1.23193e+07;-4.58465e-07;1.15661e-07
1.23266e+07;3.38986e-07;1.41346e-07
1.2334e+07;8.77016e-08;-4.62103e-07
1.23413e+07;-8.83947e-07;2.18034e-07
1.23486e+07;1.05817e-06;1.11916e-06
1.23559e+07;4.23258e-07;-1.874e-06
1.23633e+07;-1.43235e-06;6.60154e-07
1.23706e+07;6.21913e-07;4.03424e-07
1.23779e+07;2.92994e-07;6.1214e-08
1.23852e+07;1.18895e-07;-8.80895e-07
1.23926e+07;-9.35575e-07;4.28318e-07
1.23999e+07;4.31005e-07;6.08112e-07
1.24072e+07;7.3909e-07;-6.14155e-07
